(776.2348284733508, 1084.3663161986804)
(750.9141320225106, 1072.1448643587305)
(786.5817065258901, 1048.567237649197)
(783.0433364850547, 1075.7828776692145)
(770.2307725118592, 1084.2816417262795)
(766.3671510514811, 1100.9338031267125)
(800.2398823325884, 1052.623905006569)
(777.23438951798, 1062.2293709839348)
(802.9248827117933, 994.2532977911845)
(784.2771661932318, 1114.3472218308752)
(770.3498529552805, 1006.2877856238073)
(794.541751297652, 1076.9967470047723)
(762.650201038795, 1108.4262073338111)
(775.0789194253047, 1108.822004390389)
(774.9298491853218, 1045.5120592115568)
(786.142172247507, 1081.6886200923655)
(798.7074054612905, 1120.766577775682)
(781.9832891641473, 1054.072419323896)
(788.2869790366088, 1024.519285698125)
(763.3021973088852, 1081.5839856159714)
(779.1458330048204, 952.6491614542532)
(778.7387687018518, 1037.563169081958)
(778.9837006689734, 991.3808717138463)
(753.81935222155, 1075.26106032747)
(746.350583428473, 1063.9789039303707)
(771.4263479121918, 985.3491090055287)
(752.6203912810781, 1121.589742411713)
(786.363885498346, 1026.8651307418447)
(764.7635246003312, 1094.3385012690942)
(748.2025273868837, 1115.871918514854)
(756.6766415570202, 1042.7768260818743)
(786.8629193051585, 999.6468171151823)
(769.9113054247463, 983.1051156403431)
(770.4548845549888, 1055.932997670196)
(769.9998893884508, 1082.256768365567)
(774.9134015493181, 1063.6899386737766)
(761.8781375774348, 1084.448940965369)
(781.8037224444478, 1154.4624102243065)
(764.6783261767661, 1053.1774404890666)
(773.933673680832, 1078.1695588132236)
(772.5517604805211, 971.971984136598)
(771.303881928631, 1130.986637146162)
(763.1226305891855, 1106.3257440308125)
(768.4465925931609, 1119.5417975839694)
(768.9761228796903, 1071.0035492642153)
(777.3660253741102, 1091.8185101592774)
(757.5769553343712, 1037.6804758345593)
(789.5406419209289, 1050.328085878759)
