(1504.271717997244, 2113.2090033742497)
(1478.8261567705522, 2173.197990514335)
(1503.8026739869927, 2110.2791121296273)
(1510.0409986120324, 2005.2201051319335)
(1497.55030051824, 2171.016547723388)
(1506.5341117987625, 2108.5858734019344)
(1490.5234647958366, 2097.335470527865)
(1489.1918812513857, 1994.3033846437402)
(1484.6622146772045, 1996.4132611420307)
(1504.6855533804912, 2166.107604337034)
(1486.448793388193, 2152.54322022502)
(1526.8222156453141, 2130.9908693503157)
(1515.1306919524598, 1998.2801008410681)
(1482.9874386462025, 2237.2692020880722)
(1466.0798634060648, 2208.853903049085)
(1498.7526469988516, 2081.6327892843847)
(1495.800989367247, 2036.0992152504514)
(1520.866090547392, 2104.9145301013777)
(1476.188100507068, 2149.052067913722)
(1474.8361771033183, 2090.306175690602)
(1508.5995044967294, 2080.765643655606)
(1498.592913455295, 2040.0389783293383)
(1476.7457284810234, 2261.331364355732)
(1493.1571487713327, 2012.3015897792739)
(1474.1599753690969, 2150.9505115650563)
(1496.5788371610372, 2186.5742346732395)
(1529.299551617393, 2123.6071586515177)
(1507.6488610635183, 2072.46249027959)
(1533.5775151441744, 2207.1095362686387)
(1504.4314515408005, 2134.7568857928354)
(1497.1843959985622, 2134.628406377745)
(1521.4154540100644, 2253.2211076746034)
(1517.7513138320915, 2140.644863582728)
(1534.7096987927823, 2093.658192586893)
(1492.4877181173902, 2080.341535157068)
(1475.4615691169865, 2204.955895207176)
(1513.764719704997, 2118.7509551672356)
(1521.1555678379436, 2189.7883609120026)
(1503.1356421253406, 2174.2333879483135)
(1467.170407206689, 2176.3068229934943)
(1519.1472758761156, 1998.4629604397305)
(1464.4181494709273, 2169.1008914836443)
(1479.0487753826774, 2011.0719386573267)
(1488.0335734110488, 2142.888897327431)
(1471.8496507040086, 2170.7774677149223)
(1495.573491783978, 2125.4510006924634)
(1482.5058392232424, 2228.828855764401)
(1506.0757310920853, 2147.6380456320576)
(1480.1814657144412, 2036.2560395369233)
(1455.5335854576829, 2235.36094276733)
(1469.1041640485255, 2094.5442768418575)
(1483.161221033472, 2084.9966715557957)
(1477.279631055541, 2225.068295726386)
(1467.089101006419, 2247.9310204018925)
(1477.5235762748136, 2196.8351635734302)
(1487.9953191032043, 2094.3536847089204)
(1489.5418448182154, 2210.7950160768446)
(1495.4302058764254, 2072.369573560438)
(1490.0888094885975, 2050.598211872476)
(1486.5107730954758, 2023.7864989201862)
(1507.775219270374, 2181.437707608844)
(1481.907558149152, 2088.65907989697)
(1462.6920570362165, 2165.8028907234716)
(1464.3915452145054, 2170.597457772963)
(1507.397158016118, 2097.313130200127)
(1504.5364831405086, 2085.0286111233654)
(1478.4296743845948, 2124.808396090386)
(1466.7938393834374, 2299.1844680383965)
(1498.4636763914555, 2213.4740691762404)
(1499.80592323948, 2132.5431797663828)
(1475.2200226900045, 2178.888967200675)
(1485.134644227595, 2280.819181715216)
(1505.454231301712, 2037.65661802357)
(1472.6298972900897, 2190.8228107771124)
(1513.8770290681396, 2149.976898183747)
(1501.7571144651693, 1993.1732756411357)
(1470.0920750417324, 2096.615185898271)
(1473.371464271733, 2114.6121412790844)
(1476.9766116044318, 2156.6391836894463)
(1476.045801347364, 2156.118756770204)
(1475.5733717969736, 2144.544632844689)
(1505.930046392242, 2122.5393503641553)
(1503.7107044831487, 2081.722737161136)
(1472.6613805176553, 2176.432883658178)
(1480.8227986809577, 2234.5330548189427)
(1522.1923964425685, 2079.399049445)
(1503.1134101569069, 2222.980174081563)
(1462.6068586126514, 2189.4388613574597)
(1480.6766072979588, 2058.298313562561)
(1499.354820296237, 2223.4220806427807)
(1432.6248597314998, 2249.4611734903765)
(1497.9307605647869, 2155.9712718700853)
(1491.763585519599, 2275.471845704797)
(1478.1731737526134, 2071.0568213887473)
(1479.0826574025336, 2156.1034462696284)
(1487.7271684198004, 2160.404540848757)
(1490.7509623791057, 2052.4918584025145)
(1491.3226391967744, 2088.7706753888283)
(1472.4585950816731, 2138.3583504118496)
(1515.6578234466986, 2039.1275130481515)
(1482.0159752889995, 2236.074709235093)
(1468.0334534240444, 2054.999069997764)
(1505.0461802508946, 2190.96883144579)
(1485.1612484840168, 2061.5671959796864)
(1494.0855602361098, 2092.6435620579946)
(1481.3267114589137, 2122.889037916093)
(1494.5705451992092, 2098.2041591942652)
(1480.9859177646535, 2123.981315043085)
(1496.3073009374937, 2150.6414436838318)
(1480.122871547298, 2127.155412082646)
(1529.7894155516365, 2084.820658784141)
(1484.1665664105312, 2153.596710957435)
(1515.3896727632946, 2213.9595926827533)
(1516.3611361204976, 2166.4680216978277)
(1499.6404053634938, 1972.0015589403115)
(1498.9603114059773, 2209.3565319056465)
(1475.7098866242475, 1957.4100884527682)
(1489.3002983912331, 2181.748830193021)
(1478.3595115525918, 2175.861107259367)
(1473.3961764190199, 2183.8013172858223)
(1479.925870443746, 1999.3264495107194)
(1476.5390508217465, 2226.209355964663)
(1532.9661719742194, 2104.518511617983)
(1489.2165933986726, 2171.999648108929)
(1491.4344418767614, 2109.869582992372)
(1515.6098925831293, 2077.945259770467)
(1518.9536603127028, 2089.8184144809825)
(1497.0033358478581, 2144.553239138894)
(1498.5159795430131, 2170.04439857352)
(1498.324762771891, 2225.2782977713227)
(1489.528782722351, 2145.651011097053)
(1490.995894346227, 1949.2950346503442)
(1472.0326029638475, 1940.4362960861192)
(1518.9768790289854, 2098.389987635328)
(1485.6138448582642, 2032.5019642313175)
(1486.0862744086546, 2121.29233903592)
(1480.982532224514, 2111.205118345434)
(1522.5621931855412, 2118.2733806245733)
(1488.8036633767115, 2107.2195006181455)
(1508.135339457622, 2117.830445735451)
(1498.9230438459817, 2130.889493954837)
(1488.3893213103086, 2153.452671182771)
(1469.4807318717774, 2304.2027357840802)
(1480.4496163978451, 2185.0846224492893)
(1471.292022730053, 2062.6023719868485)
(1519.186942228402, 2118.670346676837)
(1474.7616419833269, 1998.6376231684)
(1484.0242672508273, 2077.137917300344)
(1493.6436271654363, 2076.7108449566463)
(1499.2836707163851, 2207.619233379025)
(1478.771454826704, 2010.6713779088745)
(1503.8985357141314, 2153.5432783427323)
(1503.8844868704184, 2077.7766035382965)
(1490.1633446085887, 2218.5751761653337)
(1491.9780210070037, 2236.4789649679974)
(1511.1247713323778, 2109.5653122324434)
(1488.4479154774517, 2063.5119705624775)
(1509.211834414533, 2033.5724107430485)
(1483.1703909060413, 2104.442483819305)
(1497.3053685511186, 2245.3573348710393)
(1519.8167065300581, 2035.6749237517593)
(1472.7978953449292, 2199.5483869934073)
(1522.6565614816757, 2297.0468301901396)
(1523.2175749957707, 1905.0556835861282)
(1460.6232787981105, 2137.7738683074094)
(1503.9053067944103, 2116.9483920802127)
(1490.418939879284, 2192.3425627219176)
(1499.9598724506066, 2117.9633916538055)
(1489.4600319347896, 2162.9322979222698)
(1492.7219867809379, 2199.881043004235)
(1492.9296511880636, 2111.52894663524)
(1479.76275136005, 2138.549197401025)
(1503.1066390766282, 2211.814665153855)
(1481.6485773383172, 2274.237578508854)
(1491.9639721632907, 2141.9680572776147)
(1507.5443361469656, 2192.534545277357)
(1511.2540083962174, 2045.3167643233915)
(1489.3143472349464, 2071.0575525280406)
(1492.2636060742602, 2039.3200860751026)
(1460.1401859441462, 2159.150239839881)
(1512.6441861078115, 2143.633132181226)
(1492.5564689049515, 2117.8052507537695)
(1466.1176376492158, 2208.0686844771226)
(1490.0723618525938, 2013.2358716712529)
(1498.4380588828824, 2165.0877338332066)
(1496.3479540376288, 2089.756301763136)
(1478.7128606595609, 2143.4526509534526)
(1506.5588239460494, 2052.056139385095)
(1499.20425662525, 2199.7863314356096)
(1524.947052970621, 2166.3648848822963)
(1488.8525809881296, 2113.7670811218045)
(1506.5447751023364, 2235.2056565212383)
(1478.131027221474, 2125.4498316967774)
(1512.3818197568373, 2105.101641726583)
(1490.88409166624, 2155.588952037947)
(1495.1678395254512, 2205.8641702191453)
(1461.8628928387175, 2157.3634251098265)
(1479.11653942239, 2207.6874264023095)
(1473.4837736348754, 2055.0081879573)
(1523.584972946453, 2112.0072542700505)
(1501.5775477454697, 2045.097201465285)
(1498.970974709551, 2077.814509222848)
(1501.2672505309263, 2147.012581762305)
(1498.1384249719126, 2073.6673104673096)
(1475.9291196962333, 2060.3702105673615)
(1478.1252428890439, 2112.990797509224)
(1500.2856305533048, 2104.120664855693)
(1534.1864595218387, 2227.253212074969)
(1470.4149276689845, 2142.3161664096547)
(1490.7955077025356, 2098.616397320442)
(1526.761729369036, 2119.031899603895)
(1501.1927154109349, 2128.4302585697856)
(1469.3689291917901, 2103.4755696471248)
(1477.9655093454876, 2036.482670648854)
(1456.9610307292726, 2164.331667033713)
(1462.3561423131, 2113.360554256371)
(1494.2651269558096, 2067.54054095461)
(1527.241436682861, 2219.1333277218278)
(1489.2828640073806, 2093.8059746756226)
(1490.2858105921493, 2017.5460842099174)
(1481.2240786514963, 2198.416739950422)
(1462.329538056678, 2207.49324652328)
(1524.4785156435253, 2016.743538861089)
(1485.7082131543987, 2108.939660365296)
(1497.0817631911445, 2156.9329794967575)
(1509.5651835215021, 2221.855776339701)
(1480.9452646645184, 2161.640567511897)
(1517.7174318122352, 1949.0085285236742)
(1499.2159066766726, 2266.5304085649445)
(1488.117785086765, 2091.674598180103)
(1510.4107953550051, 2080.719972007358)
(1518.7353326020034, 1946.2146612310223)
(1459.1793858905169, 2043.6415047056776)
(1503.1264722527712, 2280.809694710985)
(1458.2509744257397, 2239.403433237536)
(1456.807081518146, 2158.5291686644537)
(1503.6255060595836, 2176.514627714841)
(1504.5026011206523, 2048.721375456731)
(1502.3684576351243, 2181.0860441601335)
(1495.7835549833944, 2092.7170638679063)
(1498.2361788081867, 2093.0948080055655)
(1485.684994438116, 2090.850116930508)
(1515.5014754432816, 2178.384981351032)
(1487.0775709420009, 2192.1457092362434)
(1484.988452844596, 2091.526380187836)
(1503.0412738292061, 2188.800282357867)
(1504.893217787617, 2178.9469420804353)
(1528.1756324800683, 2052.8803657784515)
(1483.3954896970197, 2163.648040286805)
(1496.558017237045, 2169.388828412334)
(1499.3582058363766, 2113.500273192794)
(1466.4637089927508, 2169.9268369646807)
(1501.723232445313, 2071.6583330814424)
(1474.29987573651, 2252.4806081847787)
(1496.2187169737892, 2054.8335656081476)
(1505.100882194743, 2203.239504253417)
(1488.4851830374473, 2138.5010381906727)
(1455.2000695268569, 2281.8767364767778)
(1521.7431856084604, 2063.0096299915754)
(1515.5658539428548, 2276.3631295551736)
(1514.2478125589614, 2004.1262899645612)
(1490.4528218991402, 2180.1914274199025)
(1479.4268366369336, 1981.2864222793646)
(1492.8856125477894, 2094.0843507911427)
(1471.2615262503361, 2204.38096696581)
(1475.182755130009, 2132.424334973401)
(1483.2415404858932, 2131.775611639223)
(1498.4777252351687, 2158.1614616230186)
(1467.2589911703935, 2236.290643967589)
(1485.254711418865, 2153.808324851691)
(1490.1667301487282, 2011.4652027750417)
(1501.9134624685862, 2181.511907128627)
(1520.4919215164307, 2163.549962398904)
(1523.3202078031884, 2048.206512180355)
(1475.3763706934214, 2023.0507561721397)
(1464.7342310179008, 1940.7092581295067)
(1505.1986360310168, 2127.7467460113344)
(1516.611852420049, 2090.8964812913864)
(1496.2956508860711, 2103.0313585239564)
(1496.4496000971976, 2067.562664852772)
(1483.4119373330234, 2072.8586179542)
(1486.7392574265934, 2061.139754591294)
(1470.9420591632233, 2129.876253848441)
(1508.8957528675596, 2128.5993172760723)
(1505.8307991249637, 2030.528990442168)
(1526.5472938816313, 2122.3111074029052)
(1476.5554984577502, 2099.6412863723817)
(1489.215099967668, 2029.8067987274997)
(1518.7087283455814, 2069.7829608971388)
(1500.139439170306, 2046.929830464224)
(1498.233780015896, 1944.7339505370323)
(1493.9524309489755, 2081.38330813224)
(1480.0449508871673, 2099.870953185556)
(1496.8949187080107, 2137.5859497811175)
(1502.7111434385197, 2185.588608298932)
(1517.799244695661, 2136.5490073566625)
(1481.9167280217214, 2037.6737233736192)
(1501.6007664617523, 2080.585526475286)
(1485.098363415448, 2156.1717131018518)
(1513.7438997810052, 2141.881804385316)
(1497.8702742885084, 2223.1417954893304)
(1477.6082680152233, 2135.604552697917)
(1475.1348242664394, 2019.7856091189844)
(1497.529480594248, 2139.759881464606)
(1467.5949058935103, 2148.407703844447)
(1513.945779855701, 2185.8116112852526)
(1489.422764374794, 2043.1930415559668)
(1496.211439210355, 2135.900948302934)
(1502.3916763514067, 2162.733025686189)
(1518.9643236162767, 2229.276695013179)
(1481.5774277584653, 2207.4327790841744)
(1501.75372892503, 2069.064175881264)
(1475.4988366769824, 2053.59673204392)
(1447.694033173784, 2160.160770957355)
(1476.3013966180595, 2238.3374532290686)
(1487.9241695233525, 2209.0073206367642)
(1517.8258489520829, 1994.710166365412)
(1499.0280754456899, 1958.6579804910289)
(1490.550575735414, 2174.08275120564)
(1489.5931612219244, 2110.9716019798334)
(1507.7577848865214, 2110.2925559246455)
(1530.9520956799613, 2126.236662118059)
(1497.0710998875707, 2157.0432179955346)
(1489.442597550937, 2232.3031979614057)
(1525.2548700063112, 2108.953580443369)
(1492.3279845738334, 1998.6092763441636)
(1477.017264704567, 2054.0969825295924)
(1513.7579486247182, 2172.903199808541)
(1490.9750744222351, 2093.6955551295464)
(1480.9346013609447, 2107.4258411080505)
(1535.232457999033, 2062.3527766462475)
(1531.192148675939, 2038.1896080278036)
(1495.7903260636733, 2225.9459547344454)
(1495.2027082931563, 2192.1508684521377)
(1470.8748018066663, 2128.2919300558656)
(1510.3164270588707, 2069.180568494418)
(1540.0467228926223, 2004.0835871587142)
(1506.5888137426107, 2167.3230117129715)
(1532.6946357506758, 2135.5248160145943)
(1516.3296528929318, 2039.0371273150076)
(1495.7322385796856, 2165.7214015230475)
(1457.54526295965, 2159.2155044002825)
(1534.0262192951268, 2203.494849281424)
(1471.3665578500445, 2195.693189195706)
(1493.245732735037, 2241.5215873648544)
(1493.368198718598, 2225.053461508866)
(1520.3462368165874, 1954.3333362089602)
(1485.6206159385429, 2090.850083501087)
(1512.5788208603894, 2029.1811468603526)
(1474.9774895151734, 2194.159483743406)
(1483.7280188799969, 2093.5353575737026)
(1507.4857419798225, 2128.43875762563)
(1472.3288513346781, 2143.962348063839)
(1485.281315675287, 2082.7325371393176)
(1502.440593962825, 2123.342736043492)
(1485.1075332880173, 2177.7504329511653)
(1494.6954099750606, 2195.757318189843)
(1503.3176890238933, 2212.832083477854)
(1509.5443635975103, 2202.286657777188)
(1535.4435079462983, 2157.2639498493268)
(1511.5468712269083, 2212.789816575545)
(1477.7171918382264, 2039.123192209911)
(1508.8178322074289, 2099.7823623018858)
(1510.8527284256788, 2117.858649939051)
(1510.3289824715796, 2089.1361112977343)
(1521.521979040777, 2050.2921412658325)
(1480.7550346412452, 2169.353670143367)
(1505.7494929246936, 1986.61332004988)
(1474.7137111197576, 2137.247139655913)
(1482.9569421664855, 2067.5218287524826)
(1495.3929383164295, 2093.8045438736026)
(1495.573491783978, 2009.4737332133404)
(1497.6727665018009, 2074.1055150939783)
(1478.6242766958565, 2211.2739476125876)
(1488.0640698907657, 2088.528041063691)
(1528.6160721197375, 2110.91252496323)
(1471.924185824, 2055.5384305459497)
(1529.3276493048195, 2156.180171778179)
(1519.2150399158281, 2186.7124559487993)
(1472.8617671613467, 2132.0451669838176)
(1516.0518256538028, 2161.7263775505626)
(1484.5397486936436, 2123.668323800495)
(1506.9867081730101, 2023.3452496893226)
(1490.6459307793973, 2192.7214758552627)
(1529.9210514077665, 2172.9031259996023)
(1505.4063004381426, 2104.423107336727)
(1496.2792032500674, 2181.1697306841475)
(1498.2642764956129, 2124.4512378105073)
(1471.095021626501, 2171.951488898577)
(1493.8604614451315, 2040.8280798831486)
(1480.2724484704363, 2051.3345735242146)
(1483.5305110932893, 2084.530484152344)
(1541.3797998680775, 2075.396990648112)
(1460.7350814780975, 2197.570832512538)
(1505.5079464977116, 2053.613320731397)
(1509.2316675906761, 2180.465632267915)
(1479.5759068769162, 2034.0323367937633)
(1479.9118216000327, 2237.4472311360178)
(1472.1482978671295, 2100.727557002875)
(1490.0888094885975, 2263.8997361027173)
(1480.2864973141493, 2114.673965711271)
(1489.6371998621987, 2111.9081884337625)
(1492.331370113973, 1982.1851030487426)
(1487.0214569537109, 2136.05000662571)
(1514.9917783328951, 2032.6287560352948)
(1519.4493085793758, 2171.3370096939184)
(1471.1710501774967, 2132.038098729993)
(1489.103297287681, 2091.1235886863724)
(1482.216361932691, 2113.3984599409223)
(1487.2789443335412, 2190.7826339600324)
(1473.7586953985583, 2062.921698391114)
(1496.3910059300545, 2084.381425829568)
(1473.3037002320204, 2023.0414167857866)
(1512.0889569261462, 2065.17850969753)
(1516.808853523601, 2068.6430362251263)
(1480.222118814576, 2051.3103664909195)
(1486.357810632198, 2066.8162661048086)
(1527.8522731696603, 1844.6447902683358)
(1490.4770273632716, 2130.9751209933474)
(1491.4417196401957, 2250.091655908241)
(1480.5241515178366, 2273.6169451898186)
(1519.796873353915, 2153.7144939930913)
(1501.4037653582002, 2240.000552235907)
(1485.4715456985602, 2162.5301253244984)
(1493.6223005582888, 2201.3839110258077)
(1503.5717908635843, 1983.3097031144105)
(1496.4457078739026, 2199.700266540706)
(1516.803069191171, 2094.046297488713)
(1520.910635870822, 2179.9681695773434)
(1479.7729079804683, 2126.2925872921073)
(1481.6311429544646, 2238.013074847269)
(1476.157604027351, 2181.4114508698367)
(1486.3345919159156, 2078.0717229092675)
(1509.2084488743938, 1984.7829218039524)
(1522.304705805711, 2043.6659331657895)
(1521.3327357653525, 2094.687147620835)
(1512.3314901009774, 2079.2876753799587)
(1469.046076564538, 2251.1902681969095)
(1491.9746354668644, 1907.1134106538584)
(1497.4617165545355, 2184.6510673260377)
(1495.2167571368695, 2138.301765954592)
(1482.1137291252733, 2267.505083703579)
(1480.5231647699877, 2118.12208459869)
(1488.855966528269, 2075.5327931732654)
(1479.1993390536645, 2087.631005573054)
(1519.5311214628016, 2147.4071694436802)
(1487.1835892895579, 2088.73617640307)
(1474.1865796255188, 2041.9065845499454)
(1494.8600224897607, 2161.8843708327204)
(1458.8492554998304, 2083.4511007283754)
(1533.6520502641656, 2022.2991558759095)
(1495.1620551930212, 2133.413146619685)
(1473.0636472360427, 2206.744247977611)
(1476.477071114464, 2238.3737470643005)
(1478.549741575865, 2018.1203865974956)
(1479.874554040037, 1950.5700691348788)
(1523.3400409793314, 2037.7893425151074)
(1509.1232504508287, 2043.562615302959)
(1520.5539012237134, 1977.4044510800838)
(1487.2789443335412, 2205.7578147022164)
(1474.356976472649, 2086.07836649181)
(1464.1161167676669, 2219.294694273357)
(1491.784405443591, 1984.1689188823493)
(1499.857239643189, 2035.3274739029284)
(1525.0753032866116, 2041.1432280698107)
(1459.3797725342085, 2015.9765612054405)
(1509.1479625981156, 2312.6334878651605)
(1502.956075405641, 2168.912899148413)
(1504.7029877643438, 2210.8365833164276)
(1515.464207883286, 2123.8950287213647)
(1503.027224985493, 2036.1453247550915)
(1488.6613642170075, 2040.5810124841694)
(1507.2475810929798, 2066.51649723042)
(1499.1307082531075, 2030.2943719397242)
(1516.343701736645, 2077.7700135203822)
(1464.3469998910753, 2152.95234688816)
(1515.1994427400211, 2122.7431648652937)
(1461.5981276954528, 2169.095946744471)
(1466.3625696163374, 2137.5090028457507)
(1518.3785979548948, 2079.2502459784623)
(1507.7505071230871, 2209.9417855288975)
(1499.5038905362198, 2150.0428938834416)
(1511.382258712208, 2158.0509682680035)
(1467.605569197084, 2212.019615221258)
(1493.407865070884, 2048.974408972692)
(1491.35990675677, 2122.1315806940966)
(1514.0028805918398, 2171.8590818919015)
(1509.0787051273985, 2125.530218760359)
(1473.7388622224153, 2201.405592070336)
(1465.9845083620814, 2112.270876927085)
(1526.4596966657755, 2094.7382756735874)
(1505.4774500179947, 2199.1558490177445)
(1464.6805158219013, 2102.479213463962)
(1499.5552069399287, 2153.9123758066694)
(1488.7567192609908, 2155.318482553905)
(1500.0078033141758, 2190.9862270343538)
(1461.2181743320618, 2155.3351450503205)
(1501.0775271908085, 2235.780692000965)
(1490.0069966051717, 2055.568353837229)
(1496.0251014103765, 2034.9135501184935)
(1492.8783347843548, 2079.281742692399)
